ID_de_Membro,Data_da_Visita,Idade,Genêro,Tipo_Cartão_Membro,Tipo_Treino,Tempo_duração_Treino,Calorias_Queimadas,Horário_Entrada,Status_Presença
1094,2024-07-15,65,Outro,Trimestal,Cardio,34,253,17:03,Falta
1095,2024-01-13,52,Outro,Anual,Treino_Força,94,891,12:22,Presente
1096,2024-07-10,39,Mulher,Trimestal,Treino_Força,39,268,10:32,Falta
1097,2024-11-13,47,Homem,Mensal,Treino_Força,65,353,6:27,Falta
1098,2024-08-28,48,Homem,Trimestal,Yoga,118,901,5:16,Falta
1099,2024-08-01,59,Mulher,Trimestal,Treino_Força,93,630,9:28,Presente
1100,2024-07-01,45,Outro,Anual,Treino_Força,103,563,10:34,Falta
1101,2024-07-20,49,Mulher,Anual,Cardio,119,1121,20:16,Falta
1102,2024-02-20,53,Homem,Mensal,Cardio,22,168,8:49,Falta
1103,2024-01-11,23,Mulher,Mensal,Treino_Força,32,239,16:48,Falta
1104,2024-01-21,62,Mulher,Mensal,Cardio,74,469,12:46,Presente
1105,2024-05-28,33,Mulher,Trimestal,CrosFit,80,582,22:15,Falta
1106,2024-09-01,50,Mulher,Trimestal,HIIT,27,192,12:14,Falta
1107,2024-08-30,42,Mulher,Trimestal,HIIT,65,461,8:18,Presente
1108,2024-08-13,41,Mulher,Anual,Cardio,114,594,22:15,Presente
1109,2024-10-12,32,Outro,Trimestal,Treino_Força,53,422,21:51,Presente
1110,2024-02-16,62,Mulher,Anual,HIIT,53,438,9:37,Falta
1111,2024-06-08,21,Mulher,Trimestal,HIIT,37,204,14:37,Presente
1112,2024-07-04,56,Homem,Trimestal,Cardio,71,412,9:24,Falta
1113,2024-02-10,51,Mulher,Anual,HIIT,32,319,16:39,Presente
1114,2024-04-28,20,Homem,Trimestal,Cardio,40,237,19:41,Presente
1115,2024-02-22,58,Mulher,Anual,HIIT,30,282,20:12,Presente
1116,2024-06-05,64,Homem,Mensal,HIIT,79,482,10:19,Presente
1117,2024-12-18,43,Mulher,Anual,Treino_Força,43,392,14:49,Presente
1118,2024-04-18,58,Mulher,Anual,Cardio,39,242,5:29,Falta
1119,2024-05-29,23,Outro,Anual,CrosFit,87,867,21:02,Presente
1120,2024-08-12,43,Homem,Mensal,Treino_Força,72,624,6:29,Presente
1121,2024-08-06,25,Homem,Anual,Yoga,83,681,16:18,Presente
1122,2024-07-11,37,Homem,Mensal,HIIT,79,554,11:28,Presente
1123,2024-05-26,22,Mulher,Trimestal,Yoga,68,420,6:27,Presente
1124,2024-01-20,58,Mulher,Mensal,Cardio,119,644,14:13,Falta
1125,2024-07-28,42,Mulher,Mensal,Treino_Força,105,1023,5:58,Presente
1126,2024-08-14,20,Homem,Trimestal,CrosFit,95,743,12:36,Presente
1127,2024-11-02,34,Mulher,Anual,CrosFit,65,575,17:35,Presente
1128,2024-06-17,46,Outro,Anual,CrosFit,44,394,12:37,Falta
1129,2024-06-13,41,Homem,Anual,Cardio,93,664,5:04,Presente
1130,2024-07-29,27,Outro,Mensal,Yoga,85,838,9:34,Falta
1131,2024-10-29,30,Homem,Trimestal,Yoga,76,456,21:38,Falta
1132,2024-01-03,19,Outro,Trimestal,Yoga,97,925,14:23,Falta
1133,2024-06-26,64,Mulher,Trimestal,CrosFit,40,363,16:42,Presente
1134,2024-11-25,29,Mulher,Anual,Cardio,102,938,12:11,Presente
1135,2024-10-21,47,Outro,Trimestal,CrosFit,70,577,17:35,Falta
1136,2024-09-18,22,Outro,Anual,Yoga,65,474,12:10,Falta
1137,2024-12-23,40,Outro,Anual,Yoga,75,679,16:25,Presente
1138,2024-03-06,51,Homem,Anual,Cardio,100,905,19:29,Presente
1139,2024-05-13,60,Mulher,Anual,Cardio,26,158,9:28,Falta
1140,2024-06-02,64,Mulher,Trimestal,Yoga,55,491,5:21,Falta
1141,2024-08-13,36,Mulher,Trimestal,HIIT,64,586,6:32,Falta
1142,2024-11-11,38,Homem,Trimestal,Cardio,46,343,16:05,Falta
1143,2024-04-13,27,Outro,Mensal,HIIT,96,513,20:12,Falta
1144,2024-11-26,48,Outro,Mensal,Yoga,70,474,12:47,Falta
1145,2024-08-10,39,Homem,Mensal,Cardio,38,323,17:42,Presente
1146,2024-06-06,57,Mulher,Trimestal,Treino_Força,106,622,14:53,Presente
1147,2024-01-16,27,Homem,Mensal,Treino_Força,42,281,5:33,Presente
1148,2024-05-31,51,Outro,Mensal,Cardio,73,671,19:20,Falta
1149,2024-02-10,34,Mulher,Anual,Treino_Força,56,533,16:30,Falta
1150,2024-08-19,45,Homem,Trimestal,HIIT,65,332,14:34,Falta
1151,2024-10-24,49,Outro,Mensal,Treino_Força,64,435,21:57,Falta
1152,2024-11-12,47,Homem,Anual,Yoga,82,416,18:50,Presente
1153,2024-01-11,64,Mulher,Mensal,Cardio,61,443,6:34,Presente
1154,2024-01-11,51,Homem,Trimestal,Yoga,21,105,17:13,Falta
1155,2024-09-25,25,Outro,Anual,Yoga,78,390,18:05,Presente
1156,2024-11-22,36,Mulher,Anual,Treino_Força,117,911,11:06,Presente
1157,2024-06-21,45,Homem,Trimestal,CrosFit,53,408,13:48,Presente
1158,2024-05-10,25,Outro,Anual,Treino_Força,52,508,5:55,Presente
1159,2024-12-02,62,Mulher,Mensal,Yoga,84,542,16:45,Presente
1160,2024-10-02,44,Outro,Trimestal,Cardio,60,554,9:37,Presente
1161,2024-09-20,54,Mulher,Trimestal,Cardio,20,118,22:39,Falta
1162,2024-11-22,28,Mulher,Trimestal,Yoga,55,278,8:52,Falta
1163,2024-07-27,53,Homem,Mensal,Treino_Força,59,565,7:35,Presente
1164,2024-02-27,43,Mulher,Anual,Cardio,102,714,21:23,Falta
1165,2024-05-28,23,Mulher,Trimestal,HIIT,51,266,19:04,Falta
1166,2024-09-01,18,Outro,Trimestal,Treino_Força,92,693,9:46,Falta
1167,2024-12-31,23,Mulher,Mensal,Cardio,64,557,11:37,Presente
1168,2024-06-20,33,Mulher,Mensal,CrosFit,63,410,8:42,Falta
1169,2024-07-16,37,Homem,Anual,HIIT,83,746,16:37,Presente
1170,2024-10-17,18,Outro,Mensal,Cardio,32,188,11:10,Falta
1171,2024-03-12,33,Mulher,Mensal,HIIT,53,306,22:19,Falta
1172,2024-09-07,33,Mulher,Anual,Yoga,20,144,14:38,Falta
1173,2024-12-17,43,Homem,Trimestal,CrosFit,89,844,17:33,Presente
1174,2024-05-12,54,Homem,Trimestal,Treino_Força,76,382,22:37,Presente
1175,2024-12-11,33,Homem,Trimestal,Cardio,73,578,5:57,Falta
1176,2024-03-08,36,Homem,Anual,Cardio,20,198,9:41,Presente
1177,2024-07-02,51,Mulher,Trimestal,Treino_Força,87,702,14:02,Presente
1178,2024-03-25,27,Homem,Mensal,Treino_Força,79,719,8:51,Falta
1179,2024-10-17,39,Homem,Anual,Cardio,101,852,16:55,Presente
1180,2024-07-22,55,Homem,Mensal,HIIT,21,189,9:00,Presente
1181,2024-01-15,55,Homem,Mensal,HIIT,114,887,22:10,Falta
1182,2024-01-15,60,Homem,Anual,Treino_Força,94,626,5:21,Falta
1183,2024-02-17,26,Mulher,Mensal,CrosFit,84,706,18:54,Presente
1184,2024-05-16,36,Mulher,Anual,Yoga,110,918,21:18,Presente
1185,2024-01-20,33,Outro,Anual,Cardio,54,361,16:46,Falta
1186,2024-08-03,65,Homem,Mensal,Yoga,87,592,16:11,Presente
1187,2024-10-09,34,Mulher,Trimestal,Treino_Força,78,434,9:18,Falta
1188,2024-10-02,63,Mulher,Trimestal,Cardio,39,383,19:05,Falta
1189,2024-11-26,30,Homem,Mensal,HIIT,107,873,17:54,Presente
1190,2024-02-27,42,Homem,Mensal,HIIT,33,213,22:39,Presente
1191,2024-04-13,63,Homem,Anual,Yoga,81,626,16:34,Falta
1192,2024-09-10,63,Outro,Anual,Yoga,103,800,18:24,Falta
1193,2024-03-10,41,Outro,Trimestal,Yoga,68,574,13:59,Falta
1194,2024-09-29,55,Outro,Mensal,Yoga,20,102,21:03,Falta
1195,2024-04-24,30,Outro,Anual,Treino_Força,87,704,5:29,Presente
1196,2024-10-11,31,Outro,Trimestal,Treino_Força,58,500,12:49,Presente
1197,2024-06-10,24,Outro,Trimestal,Treino_Força,77,749,19:32,Falta
1198,2024-05-31,20,Outro,Trimestal,Treino_Força,75,697,5:00,Falta
1199,2024-05-10,48,Outro,Trimestal,HIIT,74,709,8:51,Falta
1200,2024-04-14,48,Homem,Anual,CrosFit,98,616,12:19,Falta
1201,2024-11-03,41,Outro,Mensal,HIIT,99,501,16:50,Falta
1202,2024-04-18,33,Homem,Trimestal,CrosFit,27,164,15:52,Falta
1203,2024-06-16,55,Homem,Trimestal,HIIT,30,264,22:09,Falta
1204,2024-04-12,18,Homem,Anual,Treino_Força,50,488,12:44,Presente
1205,2024-05-05,42,Mulher,Trimestal,HIIT,42,294,20:13,Presente
1206,2024-01-27,59,Homem,Anual,Treino_Força,63,477,8:24,Falta
1207,2024-03-23,21,Homem,Trimestal,HIIT,38,323,10:07,Falta
1208,2024-12-29,34,Mulher,Trimestal,CrosFit,116,603,13:35,Presente
1209,2024-12-17,29,Outro,Trimestal,Treino_Força,64,384,13:05,Presente
1210,2024-12-05,36,Mulher,Trimestal,CrosFit,77,751,22:18,Falta
1211,2024-03-31,49,Homem,Anual,Yoga,97,868,17:41,Falta
1212,2024-02-25,46,Outro,Mensal,Treino_Força,69,498,11:13,Falta
1213,2024-04-23,25,Outro,Anual,HIIT,97,833,16:34,Falta
1214,2024-11-08,18,Mulher,Mensal,Yoga,87,562,14:54,Presente
1215,2024-02-10,28,Homem,Anual,Yoga,85,561,17:30,Presente
1216,2024-04-25,26,Mulher,Trimestal,Treino_Força,73,397,5:36,Presente
1217,2024-02-05,34,Homem,Trimestal,Yoga,100,916,13:13,Falta
1218,2024-04-06,34,Mulher,Trimestal,HIIT,28,142,16:01,Falta
1219,2024-11-28,44,Outro,Trimestal,HIIT,36,305,16:27,Falta
1220,2024-12-18,18,Mulher,Anual,CrosFit,25,176,8:16,Presente
1221,2024-01-30,61,Homem,Mensal,Yoga,48,247,16:45,Falta
1222,2024-06-30,50,Mulher,Anual,Yoga,34,183,17:05,Falta
1223,2024-10-18,51,Homem,Trimestal,Yoga,41,249,18:02,Falta
1224,2024-09-27,27,Homem,Trimestal,Yoga,42,341,6:15,Presente
1225,2024-11-13,58,Mulher,Mensal,Yoga,118,1000,15:02,Presente
1226,2024-09-07,18,Outro,Trimestal,Cardio,108,886,10:25,Presente
1227,2024-07-04,33,Mulher,Anual,HIIT,47,380,8:56,Falta
1228,2024-05-19,33,Mulher,Mensal,CrosFit,58,479,5:56,Presente
1229,2024-03-20,29,Mulher,Anual,Treino_Força,91,579,19:47,Presente
1230,2024-07-31,18,Mulher,Trimestal,CrosFit,66,434,11:46,Falta
1231,2024-01-04,57,Outro,Mensal,Treino_Força,88,710,12:40,Falta
1232,2024-09-11,58,Mulher,Trimestal,HIIT,112,611,15:26,Presente
1233,2024-10-29,55,Homem,Trimestal,Yoga,65,490,13:22,Falta
1234,2024-12-02,60,Outro,Mensal,Yoga,88,771,22:35,Falta
1235,2024-06-16,44,Mulher,Anual,Cardio,48,350,21:52,Presente
1236,2024-07-26,29,Outro,Trimestal,CrosFit,66,463,14:33,Presente
1237,2024-01-29,65,Outro,Mensal,Yoga,111,1104,9:29,Presente
1238,2024-08-26,59,Outro,Anual,Cardio,46,379,7:22,Presente
1239,2024-08-27,18,Homem,Trimestal,Treino_Força,74,736,8:10,Falta
1240,2024-06-04,56,Outro,Mensal,Yoga,74,718,9:19,Presente
1241,2024-02-20,21,Homem,Mensal,Cardio,63,525,10:04,Falta
1242,2024-07-20,63,Mulher,Mensal,Cardio,55,428,9:06,Presente
1243,2024-05-18,47,Mulher,Trimestal,Cardio,114,996,21:18,Falta
1244,2024-10-27,57,Homem,Mensal,CrosFit,114,962,21:43,Falta
1245,2024-02-04,62,Homem,Anual,Treino_Força,103,628,20:17,Presente
1246,2024-05-26,45,Mulher,Anual,CrosFit,51,378,20:59,Falta
1247,2024-04-22,23,Outro,Mensal,Treino_Força,115,739,21:10,Presente
1248,2024-11-30,52,Mulher,Mensal,HIIT,94,564,7:58,Presente
1249,2024-11-04,62,Mulher,Anual,Cardio,66,391,5:43,Presente
1250,2024-01-25,40,Mulher,Trimestal,HIIT,117,1072,16:42,Falta
1251,2024-07-30,46,Outro,Trimestal,CrosFit,53,377,5:00,Presente
1252,2024-11-03,44,Homem,Anual,HIIT,87,788,18:50,Falta
1253,2024-01-05,22,Outro,Trimestal,Yoga,49,345,6:23,Presente
1254,2024-01-20,33,Outro,Trimestal,Yoga,71,494,7:49,Presente
1255,2024-08-31,24,Homem,Mensal,Treino_Força,85,688,16:44,Presente
1256,2024-05-29,24,Homem,Mensal,Cardio,61,396,22:16,Falta
1257,2024-10-10,40,Homem,Anual,HIIT,92,481,6:38,Falta
1258,2024-10-10,60,Homem,Trimestal,HIIT,97,845,14:04,Falta
1259,2024-11-27,38,Homem,Trimestal,CrosFit,88,498,19:58,Falta
1260,2024-10-06,54,Mulher,Anual,Yoga,39,333,16:59,Presente
1261,2024-06-15,40,Mulher,Trimestal,HIIT,48,379,13:02,Falta
1262,2024-09-07,24,Outro,Anual,HIIT,30,226,10:36,Falta
1263,2024-03-12,33,Mulher,Anual,Cardio,26,257,8:23,Falta
1264,2024-08-06,60,Outro,Anual,Cardio,93,774,11:47,Falta
1265,2024-03-10,22,Mulher,Anual,Treino_Força,29,168,22:45,Presente
1266,2024-06-17,55,Outro,Mensal,Treino_Força,76,385,6:14,Falta
1267,2024-05-17,44,Mulher,Trimestal,Cardio,70,575,14:11,Falta
1268,2024-12-07,51,Mulher,Anual,Yoga,68,627,15:34,Falta
1269,2024-02-01,62,Outro,Anual,Treino_Força,58,463,15:49,Presente
1270,2024-05-24,23,Mulher,Mensal,Cardio,94,553,7:10,Presente
1271,2024-02-29,44,Mulher,Trimestal,Treino_Força,119,663,8:29,Falta
1272,2024-03-16,37,Homem,Mensal,CrosFit,29,177,7:55,Presente
1273,2024-03-02,41,Homem,Mensal,HIIT,26,241,12:45,Presente
1274,2024-03-24,58,Outro,Mensal,Treino_Força,78,593,6:46,Falta
1275,2024-06-16,51,Homem,Mensal,HIIT,47,457,13:47,Presente
1276,2024-10-12,51,Outro,Anual,Cardio,32,211,19:17,Falta
1277,2024-10-18,48,Homem,Anual,Cardio,104,721,10:26,Falta
1278,2024-09-25,61,Mulher,Anual,Cardio,119,1035,7:59,Presente
1279,2024-10-20,21,Outro,Anual,Cardio,94,882,22:36,Presente
1280,2024-11-12,37,Outro,Mensal,Treino_Força,57,331,7:59,Presente
1281,2024-01-06,54,Homem,Anual,CrosFit,24,130,12:20,Presente
1282,2024-03-15,43,Outro,Mensal,CrosFit,89,864,13:17,Falta
1283,2024-05-07,47,Mulher,Anual,Yoga,70,360,9:04,Presente
1284,2024-06-01,33,Outro,Anual,Cardio,90,654,8:13,Presente
1285,2024-10-13,53,Outro,Anual,Treino_Força,70,494,18:35,Presente
1286,2024-09-23,57,Mulher,Anual,HIIT,90,484,18:14,Presente
1287,2024-09-23,53,Homem,Anual,Yoga,102,674,17:19,Falta
1288,2024-12-08,27,Outro,Anual,CrosFit,32,251,5:28,Presente
1289,2024-07-05,38,Homem,Mensal,Yoga,108,997,5:30,Presente
1290,2024-11-25,61,Mulher,Trimestal,Treino_Força,38,281,6:03,Presente
1291,2024-08-03,32,Mulher,Anual,HIIT,20,133,8:04,Presente
1292,2024-02-23,60,Homem,Trimestal,CrosFit,31,230,14:04,Falta
1293,2024-11-29,29,Mulher,Anual,CrosFit,116,707,13:27,Falta
1294,2024-02-19,32,Outro,Mensal,HIIT,43,425,14:05,Falta
1295,2024-01-19,50,Mulher,Trimestal,Cardio,51,465,14:05,Falta
1296,2024-06-11,33,Homem,Mensal,Treino_Força,119,1007,13:28,Presente
1297,2024-05-08,57,Homem,Mensal,Treino_Força,36,244,6:39,Presente
1298,2024-09-10,45,Mulher,Mensal,HIIT,53,340,20:37,Falta
1299,2024-04-10,36,Mulher,Mensal,Treino_Força,39,267,5:14,Falta
1300,2024-03-25,29,Outro,Mensal,HIIT,63,583,9:46,Falta
1301,2024-04-27,49,Homem,Anual,Yoga,81,606,5:33,Falta
1302,2024-03-25,63,Mulher,Anual,HIIT,70,498,12:06,Presente
1303,2024-03-17,34,Outro,Trimestal,Cardio,119,984,10:58,Falta
1304,2024-11-23,36,Mulher,Mensal,CrosFit,114,570,21:19,Falta
1305,2024-04-23,53,Outro,Anual,Yoga,73,543,5:40,Falta
1306,2024-02-27,36,Mulher,Anual,HIIT,59,321,18:17,Presente
1307,2024-08-29,19,Homem,Mensal,HIIT,63,494,5:12,Presente
1308,2024-11-13,30,Homem,Trimestal,Treino_Força,32,221,7:31,Falta
1309,2024-06-03,63,Outro,Mensal,CrosFit,45,279,22:45,Presente
1310,2024-11-09,61,Outro,Anual,Cardio,83,450,15:22,Presente
1311,2024-06-28,34,Outro,Anual,Treino_Força,108,967,12:36,Presente
1312,2024-07-03,58,Homem,Anual,HIIT,109,556,16:49,Falta
1313,2024-08-07,56,Outro,Trimestal,Yoga,65,489,19:08,Falta
1314,2024-12-28,26,Mulher,Trimestal,Treino_Força,56,401,8:16,Falta
1315,2024-03-28,54,Mulher,Trimestal,HIIT,66,559,13:09,Falta
1316,2024-10-21,46,Homem,Mensal,HIIT,114,997,21:04,Falta
1317,2024-04-18,61,Outro,Trimestal,Treino_Força,116,730,20:17,Presente
1318,2024-02-26,65,Mulher,Anual,HIIT,118,736,22:58,Presente
1319,2024-05-05,24,Homem,Trimestal,HIIT,95,674,8:00,Presente
1320,2024-07-01,60,Mulher,Anual,Cardio,25,167,16:27,Falta
1321,2024-10-12,32,Mulher,Trimestal,HIIT,46,333,5:40,Presente
1322,2024-01-16,35,Outro,Mensal,Yoga,26,166,17:55,Presente
1323,2024-08-14,40,Homem,Anual,Treino_Força,111,589,8:38,Falta
1324,2024-01-08,63,Mulher,Mensal,CrosFit,96,669,13:48,Falta
1325,2024-04-07,41,Outro,Anual,Yoga,98,979,5:46,Presente
1326,2024-04-23,19,Mulher,Mensal,Cardio,33,329,17:34,Falta
1327,2024-12-29,58,Outro,Trimestal,CrosFit,43,226,14:11,Falta
1328,2024-06-11,56,Mulher,Mensal,CrosFit,74,414,14:26,Falta
1329,2024-07-22,50,Homem,Mensal,HIIT,48,410,20:15,Presente
1330,2024-05-03,60,Mulher,Mensal,CrosFit,42,390,20:40,Presente
1331,2024-02-13,61,Outro,Anual,Cardio,77,732,12:43,Presente
1332,2024-04-05,18,Mulher,Anual,Treino_Força,47,264,18:32,Falta
1333,2024-08-13,60,Mulher,Mensal,CrosFit,49,313,12:40,Falta
1334,2024-10-15,43,Homem,Trimestal,Treino_Força,20,127,14:28,Presente
1335,2024-02-25,51,Mulher,Trimestal,Yoga,77,515,19:52,Presente
1336,2024-08-20,33,Mulher,Trimestal,CrosFit,115,1133,7:16,Presente
1337,2024-10-21,31,Outro,Trimestal,Treino_Força,41,276,22:26,Falta
1338,2024-07-04,18,Homem,Trimestal,HIIT,72,366,11:22,Falta
1339,2024-09-30,29,Homem,Trimestal,CrosFit,26,201,17:57,Falta
1340,2024-06-21,32,Mulher,Trimestal,Treino_Força,39,308,11:18,Falta
1341,2024-10-20,32,Outro,Trimestal,CrosFit,94,910,12:08,Presente
1342,2024-09-07,34,Homem,Mensal,Treino_Força,88,811,20:46,Falta
1343,2024-12-25,35,Homem,Anual,Cardio,115,582,5:22,Falta
1344,2024-09-20,31,Homem,Trimestal,CrosFit,49,485,14:04,Falta
1345,2024-04-11,40,Mulher,Trimestal,HIIT,102,833,10:50,Falta
1346,2024-01-31,32,Mulher,Anual,HIIT,37,317,19:31,Presente
1347,2024-08-09,23,Outro,Anual,Yoga,93,837,5:59,Falta
1348,2024-09-13,31,Mulher,Mensal,Treino_Força,97,882,18:38,Falta
1349,2024-08-23,60,Mulher,Trimestal,CrosFit,90,887,6:05,Presente
1350,2024-07-09,65,Homem,Trimestal,Yoga,62,418,16:24,Presente
1351,2024-01-24,49,Outro,Mensal,Cardio,103,606,12:01,Falta
1352,2024-10-26,57,Outro,Anual,Yoga,91,892,8:21,Presente
1353,2024-01-26,37,Homem,Anual,Yoga,82,437,18:00,Presente
1354,2024-01-13,34,Outro,Anual,Yoga,71,490,14:33,Falta
1355,2024-11-16,43,Outro,Mensal,Yoga,118,900,6:01,Falta
1356,2024-03-15,33,Mulher,Anual,Treino_Força,51,351,12:27,Falta
1357,2024-07-31,41,Outro,Trimestal,Cardio,59,549,19:24,Presente
1358,2024-05-31,40,Outro,Trimestal,Cardio,39,287,8:59,Presente
1359,2024-07-28,61,Outro,Anual,Yoga,44,359,16:21,Presente
1360,2024-02-29,18,Homem,Mensal,CrosFit,80,406,10:33,Presente
1361,2024-11-16,35,Homem,Mensal,HIIT,83,604,21:15,Presente
1362,2024-12-14,52,Homem,Trimestal,Cardio,68,670,7:55,Falta
1363,2024-02-13,64,Mulher,Anual,Yoga,109,787,15:52,Presente
1364,2024-01-19,31,Outro,Mensal,Cardio,24,132,7:05,Presente
1365,2024-08-03,21,Homem,Anual,HIIT,75,509,9:11,Falta
1366,2024-06-27,45,Homem,Anual,Yoga,79,705,15:09,Falta
1367,2024-02-03,31,Homem,Anual,CrosFit,48,453,6:49,Falta
1368,2024-04-20,54,Homem,Anual,CrosFit,88,870,12:51,Presente
1369,2024-10-30,47,Homem,Mensal,Treino_Força,84,808,22:46,Falta
1370,2024-04-27,47,Mulher,Mensal,Treino_Força,110,651,11:53,Presente
1371,2024-05-06,54,Outro,Mensal,HIIT,91,455,20:39,Presente
1372,2024-05-15,42,Homem,Mensal,Treino_Força,35,228,12:25,Presente
1373,2024-09-21,50,Mulher,Anual,Treino_Força,51,350,9:53,Falta
1374,2024-05-11,28,Outro,Anual,CrosFit,51,313,18:34,Presente
1375,2024-02-24,42,Outro,Trimestal,HIIT,54,382,12:53,Falta
1376,2024-09-20,45,Outro,Anual,HIIT,34,229,16:14,Presente
1377,2024-12-24,24,Mulher,Mensal,CrosFit,21,152,8:15,Falta
1378,2024-12-13,40,Outro,Trimestal,HIIT,42,316,18:06,Presente
1379,2024-05-21,64,Homem,Trimestal,Cardio,46,387,15:25,Presente
1380,2024-05-12,65,Homem,Trimestal,HIIT,63,375,11:17,Presente
1381,2024-03-10,39,Mulher,Mensal,Cardio,31,221,10:44,Presente
1382,2024-12-19,26,Mulher,Mensal,Yoga,105,734,9:25,Falta
1383,2024-10-20,53,Homem,Mensal,HIIT,32,199,8:16,Falta
1384,2024-01-10,22,Outro,Anual,HIIT,79,507,7:52,Presente
1385,2024-06-26,25,Mulher,Mensal,HIIT,92,502,22:02,Falta
1386,2024-07-22,54,Homem,Trimestal,Treino_Força,81,493,7:21,Falta
1387,2024-06-08,46,Homem,Mensal,CrosFit,99,628,7:10,Falta
1388,2024-06-22,64,Homem,Anual,HIIT,73,710,6:09,Presente
1389,2024-10-15,47,Homem,Mensal,CrosFit,26,254,14:22,Falta
1390,2024-02-14,65,Outro,Anual,Cardio,58,296,20:06,Falta
1391,2024-10-04,27,Homem,Trimestal,CrosFit,33,238,14:25,Presente
1392,2024-12-25,60,Homem,Anual,Treino_Força,74,484,8:05,Falta
1393,2024-09-30,34,Mulher,Mensal,Treino_Força,99,706,22:52,Falta
1394,2024-07-23,65,Homem,Anual,HIIT,77,743,6:44,Falta
1395,2024-12-06,40,Mulher,Mensal,CrosFit,89,542,21:48,Presente
1396,2024-01-03,37,Outro,Trimestal,Treino_Força,33,261,12:45,Falta
1397,2024-06-17,44,Homem,Anual,Cardio,24,186,18:29,Falta
1398,2024-12-26,32,Mulher,Trimestal,Treino_Força,102,871,8:04,Presente
1399,2024-03-10,36,Outro,Mensal,Treino_Força,99,824,15:12,Presente
1400,2024-12-11,18,Outro,Mensal,HIIT,66,638,18:34,Falta
1401,2024-10-21,33,Outro,Trimestal,HIIT,94,870,12:40,Presente
1402,2024-03-25,57,Homem,Anual,Cardio,60,515,14:33,Falta
1403,2024-06-30,42,Homem,Trimestal,CrosFit,111,622,6:57,Falta
1404,2024-01-30,34,Outro,Anual,CrosFit,112,670,11:26,Falta
1405,2024-07-08,38,Mulher,Anual,Cardio,24,169,13:27,Presente
1406,2024-08-11,50,Homem,Trimestal,Cardio,51,292,14:07,Falta
1407,2024-09-04,49,Homem,Mensal,Cardio,74,402,5:26,Falta
1408,2024-11-03,54,Outro,Anual,HIIT,99,922,11:37,Presente
1409,2024-08-02,36,Homem,Mensal,HIIT,83,451,17:15,Presente
1410,2024-08-09,65,Mulher,Anual,CrosFit,73,412,14:29,Presente
1411,2024-02-08,37,Homem,Mensal,Treino_Força,61,546,10:44,Presente
1412,2024-04-17,49,Outro,Mensal,Treino_Força,111,623,19:02,Presente
1413,2024-02-24,48,Mulher,Mensal,Treino_Força,65,491,7:18,Falta
1414,2024-01-09,48,Homem,Mensal,Cardio,119,1111,22:36,Falta
1415,2024-08-26,23,Mulher,Mensal,CrosFit,60,374,16:42,Presente
1416,2024-11-18,44,Mulher,Anual,HIIT,65,633,21:25,Falta
1417,2024-08-26,41,Mulher,Mensal,Yoga,50,272,8:26,Falta
1418,2024-03-16,56,Homem,Trimestal,CrosFit,95,725,13:57,Falta
1419,2024-05-24,46,Outro,Mensal,HIIT,91,804,5:19,Falta
1420,2024-08-03,23,Outro,Mensal,Cardio,70,638,21:18,Presente
1421,2024-12-04,39,Outro,Mensal,Treino_Força,83,790,9:22,Presente
1422,2024-01-20,25,Mulher,Mensal,Yoga,110,933,8:29,Presente
1423,2024-06-29,54,Outro,Mensal,HIIT,52,405,21:22,Presente
1424,2024-12-26,28,Mulher,Trimestal,Cardio,83,514,13:32,Falta
1425,2024-02-12,52,Mulher,Mensal,Treino_Força,71,427,9:45,Falta
1426,2024-08-09,20,Outro,Anual,Yoga,85,646,6:24,Falta
1427,2024-03-03,32,Outro,Trimestal,Yoga,41,244,8:38,Presente
1428,2024-11-23,20,Outro,Trimestal,Treino_Força,107,1069,14:04,Falta
1429,2024-10-30,39,Outro,Mensal,CrosFit,98,680,21:18,Falta
1430,2024-08-16,57,Outro,Anual,CrosFit,93,601,5:14,Presente
1431,2024-12-08,46,Homem,Trimestal,CrosFit,98,492,21:20,Presente
1432,2024-03-30,54,Homem,Anual,Cardio,87,804,13:58,Presente
1433,2024-06-29,41,Mulher,Anual,HIIT,73,526,19:28,Presente
1434,2024-05-31,51,Outro,Trimestal,Treino_Força,84,536,16:41,Falta
1435,2024-10-29,45,Outro,Mensal,Yoga,83,420,5:14,Presente
1436,2024-01-20,29,Outro,Mensal,Yoga,81,529,17:19,Presente
1437,2024-12-18,20,Mulher,Anual,CrosFit,71,538,12:25,Presente
1438,2024-11-01,58,Mulher,Anual,Yoga,25,182,15:52,Presente
1439,2024-03-21,19,Mulher,Trimestal,Yoga,86,654,15:13,Falta
1440,2024-05-30,60,Outro,Mensal,CrosFit,110,632,12:47,Presente
1441,2024-09-22,62,Outro,Trimestal,CrosFit,94,661,9:54,Falta
1442,2024-03-15,41,Mulher,Mensal,Cardio,38,350,15:20,Presente
1443,2024-01-29,56,Homem,Mensal,HIIT,33,211,22:55,Falta
1444,2024-12-08,23,Mulher,Mensal,CrosFit,118,1127,18:28,Falta
1445,2024-07-21,46,Mulher,Trimestal,Cardio,54,515,5:40,Presente
1446,2024-10-05,60,Homem,Anual,HIIT,76,412,21:27,Presente
1447,2024-08-20,59,Mulher,Mensal,HIIT,47,258,14:10,Falta
1448,2024-12-21,20,Outro,Mensal,Cardio,31,164,17:33,Falta
1449,2024-07-10,22,Outro,Mensal,CrosFit,109,705,6:11,Falta
